,Unnamed: 0,No.,Email address,Gender,Last Name,First Name,Smoking,Alchohol,Uni,Nationality,School,Major,Habit,Roommate
2778,2778,2778,premarital@126.com,female,Ford,Dominic,yes,yes,fd2530,Togo,VCPS,Political Science,Early Bird,Yes
2779,2779,2779,intoxicating@msn.com,female,Buckle,Truda,no,yes,bt7121,South Africa,SGS,Film & Media Studies,Night Owl,Yes
2780,2780,2780,coldblooded@yahoo.com,male,Benjamin,Jessie,no,yes,bj3642,Marshall Islands,Arts,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
2781,2781,2781,clearing@att.net,male,Romeo,Amanda,no,yes,ra9316,Yemen,SIPA,Chemical Engineering,Early Bird,Yes
2782,2782,2782,premium@att.net,female,Willard,Egbert,yes,yes,we3420,Christmas Island,MSPH,Earth & Environmental Engineering,Early Bird,Yes
2783,2783,2783,digging@msn.com,female,Dolly,Baldwin,yes,yes,db1731,Tokelau,SEAS,Physics,Night Owl,Yes
2784,2784,2784,penniless@mac.com,female,Nixon,Sampson,yes,no,ns2295,Costa Rica,CCS,Earth & Environmental Engineering,Early Bird,Yes
2785,2785,2785,prewar@163.com,female,Ruskin,Cyril,yes,no,rc2022,Holy See (Vatican City),CBS,Mathematics,Night Owl,Yes
2786,2786,2786,fastmoving@outlook.com,male,Wheeler,Gary,no,yes,wg4470,Morocco,BC,Earth & Environmental Engineering,Night Owl,Yes
2787,2787,2787,inarticulate@gmail.com,male,Maria,Elaine,no,yes,me6316,Burundi,GSAPP,Mechanical Engineering,Night Owl,Yes
2788,2788,2788,crackling@gmail.com,female,Sophy,Laura,no,no,sl9732,Grenada,CBS,Computer Science,Night Owl,Yes
2789,2789,2789,midwestern@126.com,female,Penn,Reg,yes,no,pr9342,Turkmenistan,GSAS,Mathematics,Early Bird,Yes
2790,2790,2790,unbalanced@126.com,female,Rockefeller,Porter,yes,no,rp7770,Paraguay,SPS,Visual Arts,Early Bird,Yes
2791,2791,2791,contingent@gmail.com,male,Finn,Geoffrey,no,no,fg1125,Slovenia,CBS,Music,Night Owl,Yes
2792,2792,2792,inter@gmail.com,male,Larkin,Jim,no,no,lj9434,Guinea,VCPS,East Asian Studies,Night Owl,Yes
2793,2793,2793,delinquent@mac.com,female,Connie,Winifred,no,yes,cw6842,Maldives,SSW,Computer Science,Early Bird,Yes
2794,2794,2794,bestselling@att.net,female,Holmes,Camille,no,no,hc3012,Trinidad and Tobago,GSAS,Physics,Early Bird,Yes
2795,2795,2795,sectarian@outlook.com,female,Thomas,Adonis,no,no,ta1780,Jersey,SPS,East Asian Studies,Night Owl,Yes
2796,2796,2796,aromatic@msn.com,female,Tours,Josephine,yes,no,tj9530,Sweden,GSAS,French,Night Owl,Yes
2797,2797,2797,bottomless@gmail.com,male,Dodd,Kyle,yes,no,dk8889,Lithuania,SSW,Electrical Engineering,Early Bird,Yes
2798,2798,2798,porous@sina.com,male,Lancelot,Rex,no,no,lr5612,Netherlands,JTS,Human Rights,Early Bird,Yes
2799,2799,2799,revived@mac.com,male,Eve,Joanne,no,yes,ej1094,Oman,SIPA,American Studies,Night Owl,Yes
2800,2800,2800,befuddled@outlook.com,female,Gallup,Poppy,yes,no,gp9039,Denmark,Medicine,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
2801,2801,2801,twobit@126.com,female,Black,Carol,yes,yes,bc9312,Saint Helena,CBS,Sociology,Early Bird,Yes
2802,2802,2802,jumping@gmail.com,male,Nick,Orville,yes,no,no8100,Equatorial Guinea,CBS,English,Night Owl,Yes
2803,2803,2803,fullpage@msn.com,female,Geordie,Florence,no,no,gf2095,Tuvalu,SPS,Political Science,Night Owl,Yes
2804,2804,2804,cancerous@hotmail.com,female,Christy,Edith,yes,yes,ce6240,Saint Lucia,SEAS,Chemical Engineering,Early Bird,Yes
2805,2805,2805,amorous@outlook.com,male,Giles,Caroline,yes,yes,gc8945,Zimbabwe,Medicine,Neuroscience & Behavior,Night Owl,Yes
2806,2806,2806,wanting@yahoo.com,female,Wilhelmina,Barbara,yes,no,wb8586,Venezuela,GSAS,Film & Media Studies,Night Owl,Yes
2807,2807,2807,plaintive@yahoo.com,male,Lattimore,Arlene,no,no,la7036,Portugal,CJS,American Studies,Early Bird,Yes
2808,2808,2808,divisional@icloud.com,female,Dora,Oswald,yes,yes,do8047,Nicaragua,Medicine,Mathematics,Night Owl,Yes
2809,2809,2809,illustrated@msn.com,male,Jonah,Moore,yes,yes,jm5093,Somalia,Nursing,Psychology,Night Owl,Yes
2810,2810,2810,stingy@yahoo.com,female,Malthus,Victor,no,no,mv7105,Azerbaijan,Nursing,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
2811,2811,2811,spellbound@icloud.com,female,Christian,Lee,yes,no,cl5177,Equatorial Guinea,SPS,English,Early Bird,Yes
2812,2812,2812,overstuffed@qq.com,female,Gladstone,Rosemary,no,no,gr8201,Burkina Faso,MSPH,French,Early Bird,Yes
2813,2813,2813,exacting@msn.com,female,Connor,Levi,no,no,cl5773,Costa Rica,GSAS,Earth & Environmental Engineering,Early Bird,Yes
2814,2814,2814,typed@msn.com,female,Maxwell,Erica,yes,no,me2270,Iraq,UTS,Sustainable Development,Night Owl,Yes
2815,2815,2815,goodby@msn.com,male,Wallis,Noel,yes,no,wn5587,Dominica,SGS,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
2816,2816,2816,botanical@hotmail.com,male,Toynbee,Wright,yes,yes,tw3333,Greece,UTS,Business Management,Early Bird,Yes
2817,2817,2817,salient@yahoo.com,female,Oscar,Griffith,yes,yes,og1190,Pakistan,GSAPP,Biochemistry,Early Bird,Yes
2818,2818,2818,presentable@sina.com,male,Bell,Devin,no,yes,bd8723,Mayotte,CJS,Chemical Engineering,Night Owl,Yes
2819,2819,2819,amorous@msn.com,male,Galbraith,Miriam,yes,yes,gm5732,North Korea,CC,Art History,Night Owl,Yes
2820,2820,2820,complimentary@mac.com,male,Micah,Harley,yes,no,mh2319,China,GSAS,French,Early Bird,Yes
2821,2821,2821,hashish@sina.com,male,Dierser,Violet,yes,no,dv7084,British Indian Ocean Territory,VCPS,French,Early Bird,Yes
2822,2822,2822,pleated@mac.com,female,Rebecca,Frances,yes,no,rf8427,Norway,CJS,Modern Languages,Early Bird,Yes
2823,2823,2823,unfounded@qq.com,male,Belloc,Giles,yes,no,bg8494,Syria,SEAS,Chemistry,Early Bird,Yes
2824,2824,2824,undefeated@hotmail.com,male,Grant,Christian,no,no,gc6937,Jordan,CLS,Civil Engineering,Early Bird,Yes
2825,2825,2825,bulbous@outlook.com,male,Eugene,Saxon,no,yes,es9549,Mozambique,GSAS,Neuroscience & Behavior,Early Bird,Yes
2826,2826,2826,bloodstained@163.com,female,Flynn,Augustine,yes,yes,fa6123,Kiribati,UTS,Film & Media Studies,Early Bird,Yes
2827,2827,2827,depleted@msn.com,female,Bill,Anastasia,no,no,ba9989,Spratly Islands,CJS,Chemical Engineering,Early Bird,Yes
2828,2828,2828,withholding@qq.com,male,Fast,Ethel,no,yes,fe8817,Morocco,CC,Physics,Night Owl,Yes
2829,2829,2829,neverending@icloud.com,male,Zechariah,Betsy,yes,yes,zb1473,Spain,GSAS,Sustainable Development,Early Bird,Yes
2830,2830,2830,outoftown@gmail.com,male,Tomlinson,Adair,yes,yes,ta5581,Cambodia,MSPH,Psychology,Early Bird,Yes
2831,2831,2831,favourable@icloud.com,female,Daisy,Winfred,yes,no,dw1266,Thailand,CJS,Modern Languages,Night Owl,Yes
2832,2832,2832,tantalizing@icloud.com,female,Horatio,Hannah,no,yes,hh3799,Lebanon,SGS,Mathematics,Early Bird,Yes
2833,2833,2833,mauve@qq.com,male,Eden,Gavin,yes,yes,eg7962,Gibraltar,Arts,Biology,Night Owl,Yes
2834,2834,2834,hulking@msn.com,female,Douglass,Patricia,yes,no,dp7807,Tromelin Island,SPS,East Asian Studies,Early Bird,Yes
2835,2835,2835,antiAmerican@qq.com,female,Dutt,Eric,yes,yes,de7430,Suriname,CBS,Comparative Literature & Society,Night Owl,Yes
2836,2836,2836,wellintentioned@163.com,male,Pollitt,Daisy,yes,no,pd1723,Paracel Islands,Arts,History,Night Owl,Yes
2837,2837,2837,discordant@outlook.com,male,Jasper,Chad,no,yes,jc9486,Bulgaria,BC,East Asian Studies,Night Owl,Yes
2838,2838,2838,selfmade@gmail.com,male,Lyly,Rock,yes,yes,lr2040,Gabon,SEAS,Art History,Early Bird,Yes
2839,2839,2839,secretarial@163.com,male,Melville,Bess,no,yes,mb2447,Holy See (Vatican City),CLS,History,Night Owl,Yes
2840,2840,2840,superhuman@gmail.com,male,Reade,Les,yes,no,rl7259,Haiti,SPS,Film & Media Studies,Night Owl,Yes
2841,2841,2841,impetuous@163.com,female,Dewey,Harvey,no,yes,dh2209,Mongolia,Medicine,Industrial Engineering & Operations Research,Night Owl,Yes
2842,2842,2842,abused@qq.com,male,Gallacher,Jason,no,no,gj5363,Vanuatu,Nursing,Modern Languages,Early Bird,Yes
2843,2843,2843,firstquarter@qq.com,male,Twain,Randolph,no,no,tr8878,Cameroon,CLS,Mechanical Engineering,Night Owl,Yes
2844,2844,2844,indecisive@qq.com,female,Harrod,Nicola,yes,no,hn4103,Haiti,Nursing,Earth & Environmental Engineering,Early Bird,Yes
2845,2845,2845,prewar@hotmail.com,female,Leonard,Beryl,yes,no,lb3268,Israel,SSW,French,Night Owl,Yes
2846,2846,2846,convertible@qq.com,female,Evan,Vic,yes,no,ev8434,Holy See (Vatican City),SPS,English,Early Bird,Yes
2847,2847,2847,moot@gmail.com,female,Jimmy,Broderick,yes,no,jb5264,Bhutan,CBS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2848,2848,2848,flattered@icloud.com,male,Ulysses,Lewis,no,no,ul7667,United Arab Emirates,SIPA,Art History,Night Owl,Yes
2849,2849,2849,selfmade@sina.com,male,Bartlett,Lauren,yes,no,bl8658,Guinea-Bissau,GSAS,Economics,Early Bird,Yes
2850,2850,2850,missed@hotmail.com,female,Daniel,Gwendolyn,yes,yes,dg9265,Croatia,CC,Mathematics,Early Bird,Yes
2851,2851,2851,unopened@msn.com,male,Orlando,Quintion,no,yes,oq3104,Canada,Arts,Modern Languages,Night Owl,Yes
2852,2852,2852,spindly@hotmail.com,female,Bartholomew,Max,yes,yes,bm7821,Cook Islands,CBS,History,Early Bird,Yes
2853,2853,2853,intermediaterange@outlook.com,male,Newton,Mamie,yes,no,nm8061,Oman,SSW,Chemistry,Early Bird,Yes
2854,2854,2854,hip@mac.com,female,Adela,Elijah,yes,yes,ae5010,Faroe Islands,CC,Anthropology,Night Owl,Yes
2855,2855,2855,hashish@qq.com,female,Alick,Kitty,no,yes,ak6743,Swaziland,CBS,Computer Science,Early Bird,Yes
2856,2856,2856,beneficent@qq.com,female,Eisenhower,Shirley,no,no,es6241,Luxembourg,TC,Biochemistry,Night Owl,Yes
2857,2857,2857,triumphal@msn.com,female,Crofts,Laurel,yes,no,cl3680,Kazakhstan,MSPH,French,Early Bird,Yes
2858,2858,2858,windowless@126.com,male,Palmer,Ingrid,yes,no,pi1925,Liechtenstein,UTS,Music,Night Owl,Yes
2859,2859,2859,nutritious@yahoo.com,female,Scott,Boris,yes,yes,sb7211,Antarctica,SIPA,Chemical Engineering,Early Bird,Yes
2860,2860,2860,illogical@msn.com,female,Abbott,Aries,no,no,aa7865,Niger,BC,French,Night Owl,Yes
2861,2861,2861,tantamount@mac.com,female,Ella,Primo,no,yes,ep1235,Guam,Nursing,Art History,Night Owl,Yes
2862,2862,2862,breezy@163.com,male,Freeman,Buck,yes,yes,fb2522,Mauritania,GSAS,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
2863,2863,2863,coiled@126.com,male,Carey,Curitis,yes,yes,cc3014,Laos,SSW,Modern Languages,Night Owl,Yes
2864,2864,2864,going@gmail.com,female,Ruth,Emmanuel,no,yes,re1786,Morocco,SEAS,Sustainable Development,Night Owl,Yes
2865,2865,2865,neverending@sina.com,female,Will,Merry,yes,yes,wm7811,Egypt,TC,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
2866,2866,2866,negotiable@126.com,male,II.,Louise,yes,yes,il6650,Paraguay,CC,Mechanical Engineering,Early Bird,Yes
2867,2867,2867,differential@hotmail.com,male,Dupont,Walker,yes,yes,dw5774,New Caledonia,MSPH,Creative Writing,Night Owl,Yes
2868,2868,2868,transitory@yahoo.com,female,Irving,Sylvia,no,no,is6092,Saint Lucia,SGS,Earth & Environmental Engineering,Night Owl,Yes
2869,2869,2869,uneducated@icloud.com,male,Hugh,Bertram,no,yes,hb4597,Albania,GSAPP,Business Management,Early Bird,Yes
2870,2870,2870,sevenyearold@icloud.com,male,Harold,Aubrey,no,yes,ha9013,Uganda,SIPA,French,Early Bird,Yes
2871,2871,2871,contented@hotmail.com,female,Elizabeth,Aurora,no,yes,ea9915,Portugal,BC,Mathematics,Early Bird,Yes
2872,2872,2872,unregulated@qq.com,female,Thorndike,Philip,yes,yes,tp1350,American Samoa,CJS,Civil Engineering,Early Bird,Yes
2873,2873,2873,inaudible@sina.com,male,Robin,Octavia,yes,yes,ro3433,Senegal,JTS,Biochemistry,Night Owl,Yes
2874,2874,2874,ruinous@mac.com,male,Ingersoll,Mary,yes,yes,im7915,Guinea-Bissau,VCPS,Industrial Engineering & Operations Research,Night Owl,Yes
2875,2875,2875,emeritus@gmail.com,male,Carrie,Archer,yes,yes,ca3213,Cook Islands,CJS,French,Night Owl,Yes
2876,2876,2876,passable@hotmail.com,male,Jacob,Letitia,no,yes,jl3055,Saint Kitts and Nevis,SSW,Electrical Engineering,Early Bird,Yes
2877,2877,2877,standby@mac.com,male,Mond,Colby,yes,yes,mc5678,Namibia,JTS,French,Night Owl,Yes
2878,2878,2878,shortrange@msn.com,male,Hoover,Regan,no,yes,hr2192,Libya,CC,Chemistry,Early Bird,Yes
2879,2879,2879,taxing@msn.com,female,Green,Zora,yes,yes,gz1035,Iraq,MSPH,Biochemistry,Early Bird,Yes
2880,2880,2880,exploratory@mac.com,female,Jonathan,Barret,yes,yes,jb7296,Netherlands,GSAPP,History,Early Bird,Yes
2881,2881,2881,puritanical@qq.com,female,Asheley,Rachel,yes,yes,ar4978,Indonesia,CLS,English,Night Owl,Yes
2882,2882,2882,insolent@icloud.com,female,Aldington,Gabriel,yes,no,ag8737,Paraguay,TC,Chemical Engineering,Early Bird,Yes
2883,2883,2883,sevenyearold@gmail.com,female,Cooper,Frederica,no,yes,cf7253,Canada,GSAS,Psychology,Night Owl,Yes
2884,2884,2884,bluegreen@126.com,male,Goldsmith,Ansel,yes,no,ga2742,Bangladesh,CJS,Biochemistry,Night Owl,Yes
2885,2885,2885,sinuous@163.com,male,Rhys,Armand,no,yes,ra2789,France,CBS,Physics,Night Owl,Yes
2886,2886,2886,illfated@gmail.com,female,Anne,Afra,yes,yes,aa9276,Argentina,TC,Mathematics,Early Bird,Yes
2887,2887,2887,nonpolitical@qq.com,male,Landon,Maureen,no,yes,lm7417,Tuvalu,VCPS,Computer Science,Early Bird,Yes
2888,2888,2888,digging@126.com,male,Moore,Xaviera,no,yes,mx7991,Belarus,Medicine,Chemical Engineering,Night Owl,Yes
2889,2889,2889,harrowing@qq.com,female,Johnson,Adela,no,no,ja2537,Cape Verde,SSW,Electrical Engineering,Night Owl,Yes
2890,2890,2890,fated@sina.com,male,Hansom,Burnell,no,no,hb5003,Czech Republic,SSW,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
2891,2891,2891,circumstantial@gmail.com,female,Defoe,Ben,yes,yes,db6274,Tonga,Medicine,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
2892,2892,2892,reputed@qq.com,male,Moulton,Leo,no,yes,ml1060,Germany,SIPA,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2893,2893,2893,stalled@yahoo.com,female,Asheley,Newman,no,no,an7025,Martinique,CJS,Mechanical Engineering,Night Owl,Yes
2894,2894,2894,incremental@126.com,male,Ramsden,Julian,no,no,rj3246,Dominican Republic,GSAS,Philosophy,Early Bird,Yes
2895,2895,2895,grievous@126.com,female,Dick,Jamie,no,no,dj4247,Lebanon,Nursing,French,Night Owl,Yes
2896,2896,2896,unanticipated@163.com,male,Eliot,Candice,no,yes,ec1321,Burma,SGS,Electrical Engineering,Night Owl,Yes
2897,2897,2897,creepy@163.com,female,Kipling,Winston,yes,no,kw2269,Mongolia,CCS,Human Rights,Early Bird,Yes
2898,2898,2898,packaged@mac.com,male,Clapham,Chasel,no,yes,cc6898,French Guiana,VCPS,Biochemistry,Night Owl,Yes
2899,2899,2899,nutritious@hotmail.com,female,Helina,Spring,yes,no,hs8349,Japan,CJS,Physics,Night Owl,Yes
2900,2900,2900,unpainted@gmail.com,male,Butler,Albert,no,no,ba1314,Czech Republic,SPS,Biology,Early Bird,Yes
2901,2901,2901,starched@outlook.com,male,Raphael,Elizabeth,yes,no,re6181,Puerto Rico,UTS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2902,2902,2902,instructional@msn.com,female,Zimmerman,Audrey,no,no,za4575,Moldova,JTS,Visual Arts,Early Bird,Yes
2903,2903,2903,ecumenical@hotmail.com,male,Christie,Bartholomew,no,no,cb4455,Greece,Medicine,Anthropology,Night Owl,Yes
2904,2904,2904,scruffy@mac.com,female,Gold,Baron,no,no,gb3621,Mali,SPS,Modern Languages,Night Owl,Yes
2905,2905,2905,cantankerous@yahoo.com,male,Tommy,Beau,yes,no,tb7578,Andorra,BC,Electrical Engineering,Early Bird,Yes
2906,2906,2906,ribbed@163.com,female,Lily,Delia,yes,yes,ld1753,Montserrat,SEAS,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
2907,2907,2907,enriched@mac.com,male,Burke,Mark,no,yes,bm6110,Central African Republic,MSPH,Philosophy,Early Bird,Yes
2908,2908,2908,unseemly@163.com,female,Cumberland,Lilith,no,no,cl9057,Belgium,GSAS,American Studies,Night Owl,Yes
2909,2909,2909,grilled@yahoo.com,female,Morris,Elmer,no,no,me7257,Gabon,CBS,Mathematics,Night Owl,Yes
2910,2910,2910,highceilinged@qq.com,female,DeQuincey,Marlon,yes,no,dm3733,Iceland,Nursing,Civil Engineering,Early Bird,Yes
2911,2911,2911,withering@163.com,female,Laurie,Phil,no,yes,lp3566,Iraq,VCPS,Industrial Engineering & Operations Research,Early Bird,Yes
2912,2912,2912,unchecked@icloud.com,female,Jenny,Cornelius,yes,no,jc6460,Switzerland,UTS,Art History,Night Owl,Yes
2913,2913,2913,wispy@outlook.com,female,Carpenter,Alice,no,no,ca3075,Falkland Islands,CCS,Philosophy,Early Bird,Yes
2914,2914,2914,inhospitable@hotmail.com,male,Martin,Amos,yes,yes,ma8391,Monaco,VCPS,Electrical Engineering,Night Owl,Yes
2915,2915,2915,symptomatic@163.com,male,Kitty,Lou,no,no,kl2814,Nepal,UTS,Sustainable Development,Night Owl,Yes
2916,2916,2916,trucking@126.com,female,Anthony,Osborn,yes,yes,ao6080,Guinea-Bissau,GSAPP,Mechanical Engineering,Night Owl,Yes
2917,2917,2917,rife@msn.com,male,Coverdale,Hilary,no,yes,ch9142,Paracel Islands,CC,History,Early Bird,Yes
2918,2918,2918,revered@gmail.com,female,Whitman,Daniel,no,no,wd2378,Aruba,CBS,French,Night Owl,Yes
2919,2919,2919,assumed@gmail.com,female,Leigh,Hale,yes,yes,lh7747,North Korea,CBS,History,Night Owl,Yes
2920,2920,2920,thoughtless@icloud.com,female,May,Bernice,yes,no,mb8614,Vanuatu,SGS,Biochemistry,Night Owl,Yes
2921,2921,2921,masterful@126.com,female,Sandy,Maud,no,yes,sm7328,China,SIPA,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
2922,2922,2922,antinuclear@gmail.com,male,Zacharias,York,yes,no,zy7533,Spratly Islands,JTS,Mechanical Engineering,Early Bird,Yes
2923,2923,2923,twoyearold@outlook.com,male,Constance,Joshua,no,yes,cj6852,Guam,SIPA,Earth & Environmental Engineering,Early Bird,Yes
2924,2924,2924,copious@gmail.com,male,Childe,Deirdre,yes,no,cd8487,Svalbard,CCS,Film & Media Studies,Early Bird,Yes
2925,2925,2925,rapacious@qq.com,female,Doherty,Cherry,no,no,dc1204,Benin,CCS,Biology,Early Bird,Yes
2926,2926,2926,fluttering@gmail.com,male,Poe,Janice,yes,no,pj5395,Christmas Island,TC,Biochemistry,Night Owl,Yes
2927,2927,2927,selfhelp@126.com,male,Edmund,Webster,yes,no,ew6015,Australia,SGS,Political Science,Early Bird,Yes
2928,2928,2928,inactive@126.com,female,Strachey,Lucy,yes,yes,sl8676,Kiribati,CBS,Business Management,Early Bird,Yes
2929,2929,2929,rejected@yahoo.com,female,Eleanor,Eunice,no,no,ee1911,Spain,SEAS,Mathematics,Early Bird,Yes
2930,2930,2930,exhilarated@sina.com,female,Peg,Samantha,yes,yes,ps9656,Portugal,SPS,English,Night Owl,Yes
2931,2931,2931,gentlemanly@att.net,male,Law,Lennon,no,yes,ll3119,Saint Kitts and Nevis,TC,French,Night Owl,Yes
2932,2932,2932,climactic@sina.com,female,Nehemiah,Odelia,no,no,no3275,Jamaica,BC,Biology,Early Bird,Yes
2933,2933,2933,fastgrowing@outlook.com,male,Croft,Clark,no,no,cc3303,Argentina,MSPH,American Studies,Early Bird,Yes
2934,2934,2934,impregnable@outlook.com,male,Barrie,Alexander,yes,no,ba8464,Antarctica,SGS,Neuroscience & Behavior,Early Bird,Yes
2935,2935,2935,disorganized@gmail.com,male,Richards,Bonnie,yes,yes,rb9289,Algeria,JTS,Physics,Night Owl,Yes
2936,2936,2936,uninformed@mac.com,male,Trollpoe,Zara,no,yes,tz9899,Bermuda,SEAS,Human Rights,Night Owl,Yes
2937,2937,2937,discordant@gmail.com,female,Catharine,Paddy,yes,yes,cp3496,India,Arts,Economics,Early Bird,Yes
2938,2938,2938,regulated@hotmail.com,male,Dulles,Daphne,no,yes,dd2998,Iraq,SIPA,English,Night Owl,Yes
2939,2939,2939,inquiring@msn.com,male,Motley,Jo,no,no,mj1287,Paracel Islands,Arts,Psychology,Early Bird,Yes
2940,2940,2940,remembered@icloud.com,female,Haydn,Ivan,yes,no,hi9418,Zambia,GSAPP,Art History,Night Owl,Yes
2941,2941,2941,geological@gmail.com,female,Swift,Zero,yes,no,sz1270,Cook Islands,CBS,Chemical Engineering,Early Bird,Yes
2942,2942,2942,unhurried@sina.com,male,Leopold,Evan,no,no,le6059,Morocco,BC,Economics,Night Owl,Yes
2943,2943,2943,aboriginal@icloud.com,male,Faraday,Rudolf,yes,no,fr8660,Algeria,Arts,East Asian Studies,Night Owl,Yes
2944,2944,2944,conical@gmail.com,male,Pater,Simona,no,yes,ps9385,Saint Pierre and Miquelon,Medicine,Creative Writing,Early Bird,Yes
2945,2945,2945,welldefined@163.com,female,Lawson,Glenn,no,yes,lg5377,Senegal,GSAPP,Modern Languages,Early Bird,Yes
2946,2946,2946,coldblooded@msn.com,male,Boyle,Lionel,yes,yes,bl4166,Western Sahara,GSAS,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
2947,2947,2947,harrowing@yahoo.com,female,Bobby,Mandel,no,no,bm5630,Australia,CCS,Political Science,Early Bird,Yes
2948,2948,2948,uninhabited@mac.com,female,Walter,Dinah,no,yes,wd2625,Kuwait,MSPH,Visual Arts,Night Owl,Yes
2949,2949,2949,hazel@yahoo.com,male,Dunbar,Lynn,no,yes,dl8897,Costa Rica,Medicine,Business Management,Night Owl,Yes
2950,2950,2950,glacial@sina.com,male,Tout,Christopher,yes,no,tc1439,Egypt,CC,Political Science,Early Bird,Yes
2951,2951,2951,upsetting@sina.com,male,Habakkuk,Tiffany,no,no,ht8005,Greece,CBS,Visual Arts,Night Owl,Yes
2952,2952,2952,boxoffice@hotmail.com,female,Surrey,Mignon,no,yes,sm9109,Sweden,CJS,Art History,Early Bird,Yes
2953,2953,2953,practicing@sina.com,female,Antonia,Pag,no,yes,ap5394,Guinea-Bissau,GSAS,Business Management,Night Owl,Yes
